title,author,year,publication
Primal-Dual Rates and Certificates,"Celestine Dünner, Simone Forte, Martin Takac, Martin Jaggi",2016,ICML2016
Minimizing the Maximal Loss: How and Why,"Shai Shalev-Shwartz, Yonatan Wexler",2016,ICML2016
The Information-Theoretic Requirements of Subspace Clustering with Missing Data,"Daniel Pimentel-Alarcon, Robert Nowak",2016,ICML2016
Online Learning with Feedback Graphs Without the Graphs,"Alon Cohen, Tamir Hazan, Tomer Koren",2016,ICML2016
PAC learning of Probabilistic Automaton based on the Method of Moments,"Hadrien Glaude, Olivier Pietquin",2016,ICML2016
Estimating Structured Vector Autoregressive Models,"Igor Melnyk, Arindam Banerjee",2016,ICML2016
Mixing Rates for the Alternating Gibbs Sampler over Restricted Boltzmann Machines and Friends,Christopher Tosh,2016,ICML2016
Polynomial Networks and Factorization Machines: New Insights and Efficient Training Algorithms,"Mathieu Blondel, Masakazu Ishihata, Akinori Fujino, Naonori Ueda",2016,ICML2016
A New PAC-Bayesian Perspective on Domain Adaptation,"Pascal Germain, Amaury Habrard, François Laviolette, Emilie Morvant",2016,ICML2016
Correlation Clustering and Biclustering with Locally Bounded Errors,"Gregory Puleo, Olgica Milenkovic",2016,ICML2016
PAC Lower Bounds and Efficient Algorithms for The Max K-Armed Bandit Problem,"Yahel David, Nahum Shimkin",2016,ICML2016
A Comparative Analysis and Study of Multiview CNN Models for Joint Object Categorization and Pose Estimation,"Mohamed Elhoseiny, Tarek El-Gaaly, Amr Bakry, Ahmed Elgammal",2016,ICML2016
BASC: Applying Bayesian Optimization to the Search for Global Minima on Potential Energy Surfaces,"Shane Carr, Roman Garnett, Cynthia Lo",2016,ICML2016
On the Iteration Complexity of Oblivious First-Order Optimization Algorithms,"Yossi Arjevani, Ohad Shamir",2016,ICML2016
Stochastic Variance Reduced Optimization for Nonconvex Sparse Learning,"Xingguo Li, Tuo Zhao, Raman Arora, Han Liu, Jarvis Haupt",2016,ICML2016
Analysis of Variational Bayesian Factorizations for Sparse and Low-Rank Estimation,David Wipf,2016,ICML2016
Fast k-means with accurate bounds,"James Newling, Francois Fleuret",2016,ICML2016
Boolean Matrix Factorization and Noisy Completion via Message Passing,"Siamak Ravanbakhsh, Barnabas Poczos, Russell Greiner",2016,ICML2016
Convolutional Rectifier Networks as Generalized Tensor Decompositions,"Nadav Cohen, Amnon Shashua",2016,ICML2016
Low-rank Solutions of Linear Matrix Equations via Procrustes Flow,"Stephen Tu, Ross Boczar, Max Simchowitz, Mahdi Soltanolkotabi, Ben Recht",2016,ICML2016
Anytime Exploration for Multi-armed Bandits using Confidence Information,"Kwang-Sung Jun, Robert Nowak",2016,ICML2016
Structured Prediction Energy Networks,"David Belanger, Andrew McCallum",2016,ICML2016
L1-regularized Neural Networks are Improperly Learnable in Polynomial Time,"Yuchen Zhang, Jason D. Lee, Michael I. Jordan",2016,ICML2016
Compressive Spectral Clustering,"Nicolas Tremblay, Gilles Puy, Remi Gribonval, Pierre Vandergheynst",2016,ICML2016
Low-rank tensor completion: a Riemannian manifold preconditioning approach,"Hiroyuki Kasai, Bamdev Mishra",2016,ICML2016
Provable Non-convex Phase Retrieval with Outliers: Median TruncatedWirtinger Flow,"Huishuai Zhang, Yuejie Chi, Yingbin Liang",2016,ICML2016
Estimating Maximum Expected Value through Gaussian Approximation,"Carlo D’Eramo, Marcello Restelli, Alessandro Nuara",2016,ICML2016
Representational Similarity Learning with Application to Brain Networks,"Urvashi Oswal, Christopher Cox, Matthew Lambon-Ralph, Timothy Rogers, Robert Nowak",2016,ICML2016
Dropout as a Bayesian Approximation: Representing Model Uncertainty in Deep Learning,"Yarin Gal, Zoubin Ghahramani",2016,ICML2016
Generative Adversarial Text to Image Synthesis,"Scott Reed, Zeynep Akata, Xinchen Yan, Lajanugen Logeswaran, Bernt Schiele, Honglak Lee",2016,ICML2016
Dirichlet Process Mixture Model for Correcting Technical Variation in Single-Cell Gene Expression Data,"Sandhya Prabhakaran, Elham Azizi, Ambrose Carr, Dana Pe’er",2016,ICML2016
Improved SVRG for Non-Strongly-Convex or Sum-of-Non-Convex Objectives,"Zeyuan Allen-Zhu, Yang Yuan",2016,ICML2016
Sparse Parameter Recovery from Aggregated Data,"Avradeep Bhowmik, Joydeep Ghosh, Oluwasanmi Koyejo",2016,ICML2016
Deep Structured Energy Based Models for Anomaly Detection,"Shuangfei Zhai, Yu Cheng, Weining Lu, Zhongfei Zhang",2016,ICML2016
Even Faster Accelerated Coordinate Descent Using Non-Uniform Sampling,"Zeyuan Allen-Zhu, Zheng Qu, Peter Richtarik, Yang Yuan",2016,ICML2016
Unitary Evolution Recurrent Neural Networks,"Martin Arjovsky, Amar Shah, Yoshua Bengio",2016,ICML2016
Markov Latent Feature Models,"Aonan Zhang, John Paisley",2016,ICML2016
The Knowledge Gradient for Sequential Decision Making with Stochastic Binary Feedbacks,"Yingfei Wang, Chu Wang, Warren Powell",2016,ICML2016
A Simple and Provable Algorithm for Sparse Diagonal CCA,"Megasthenis Asteris, Anastasios Kyrillidis, Oluwasanmi Koyejo, Russell Poldrack",2016,ICML2016
Quadratic Optimization with Orthogonality Constraints: Explicit Lojasiewicz Exponent and Linear Convergence of Line-Search Methods,"Huikang Liu, Weijie Wu, Anthony Man-Cho So",2016,ICML2016
Normalization Propagation: A Parametric Technique for Removing Internal Covariate Shift in Deep Networks,"Devansh Arpit, Yingbo Zhou, Bhargava Kota, Venu Govindaraju",2016,ICML2016
Learning to Generate with Memory,"Chongxuan Li, Jun Zhu, Bo Zhang",2016,ICML2016
Learning End-to-end Video Classification with Rank-Pooling,"Basura Fernando, Stephen Gould",2016,ICML2016
Learning to Filter with Predictive State Inference Machines,"Wen Sun, Arun Venkatraman, Byron Boots, J.Andrew Bagnell",2016,ICML2016
A Subspace Learning Approach for High Dimensional Matrix Decomposition with Efficient Column/Row Sampling,"Mostafa Rahmani, Geroge Atia",2016,ICML2016
DCM Bandits: Learning to Rank with Multiple Clicks,"Sumeet Katariya, Branislav Kveton, Csaba Szepesvari, Zheng Wen",2016,ICML2016
"Train faster, generalize better: Stability of stochastic gradient descent","Moritz Hardt, Ben Recht, Yoram Singer",2016,ICML2016
"Copeland Dueling Bandit Problem: Regret Lower Bound, Optimal Algorithm, and Computationally Efficient Algorithm","Junpei Komiyama, Junya Honda, Hiroshi Nakagawa",2016,ICML2016
Contextual Combinatorial Cascading Bandits,"Shuai Li, Baoxiang Wang, Shengyu Zhang, Wei Chen",2016,ICML2016
Conservative Bandits,"Yifan Wu, Roshan Shariff, Tor Lattimore, Csaba Szepesvari",2016,ICML2016
Variance-Reduced and Projection-Free Stochastic Optimization,"Elad Hazan, Haipeng Luo",2016,ICML2016
Factored Temporal Sigmoid Belief Networks for Sequence Learning,"Jiaming Song, Zhe Gan, Lawrence Carin",2016,ICML2016
False Discovery Rate Control and Statistical Quality Assessment of Annotators in Crowdsourced Ranking,"QianQian Xu, Jiechao Xiong, Xiaochun Cao, Yuan Yao",2016,ICML2016
Strongly-Typed Recurrent Neural Networks,"David Balduzzi, Muhammad Ghifary",2016,ICML2016
Distributed Clustering of Linear Bandits in Peer to Peer Networks,"Nathan Korda, Balazs Szorenyi, Shuai Li",2016,ICML2016
Collapsed Variational Inference for Sum-Product Networks,"Han Zhao, Tameem Adel, Geoff Gordon, Brandon Amos",2016,ICML2016
On the Analysis of Complex Backup Strategies in Monte Carlo Tree Search,"Piyush Khandelwal, Elad Liebman, Scott Niekum, Peter Stone",2016,ICML2016
Benchmarking Deep Reinforcement Learning for Continuous Control,"Yan Duan, Xi Chen, Rein Houthooft, John Schulman, Pieter Abbeel",2016,ICML2016
K-Means Clustering with Distributed Dimensions,"Hu Ding, Yu Liu, Lingxiao Huang, Jian Li",2016,ICML2016
Texture Networks: Feed-forward Synthesis of Textures and Stylized Images,"Dmitry Ulyanov, Vadim Lebedev,  Andrea, Victor Lempitsky",2016,ICML2016
Fast Constrained Submodular Maximization: Personalized Data Summarization,"Baharan Mirzasoleiman, Ashwinkumar Badanidiyuru, Amin Karbasi",2016,ICML2016
On the Statistical Limits of Convex Relaxations,"Zhaoran Wang, Quanquan Gu, Han Liu",2016,ICML2016
Ask Me Anything: Dynamic Memory Networks for Natural Language Processing,"Ankit Kumar, Ozan Irsoy, Peter Ondruska, Mohit Iyyer, James Bradbury, Ishaan Gulrajani, Victor Zhong, Romain Paulus, Richard Socher",2016,ICML2016
Gossip Dual Averaging for Decentralized Optimization of Pairwise Functions,"Igor Colin, Aurelien Bellet, Joseph Salmon, Stéphan Clémençon",2016,ICML2016
Solving Ridge Regression using Sketched Preconditioned SVRG,"Alon Gonen, Francesco Orabona, Shai Shalev-Shwartz",2016,ICML2016
Cumulative Prospect Theory Meets Reinforcement Learning: Prediction and Control,"Prashanth L.A., Cheng Jie, Michael Fu, Steve Marcus, Csaba Szepesvari",2016,ICML2016
Estimating Accuracy from Unlabeled Data: A Bayesian Approach,"Emmanouil Antonios Platanios, Avinava Dubey, Tom Mitchell",2016,ICML2016
Non-negative Matrix Factorization under Heavy Noise,"Chiranjib Bhattacharya, Navin Goyal, Ravindran Kannan, Jagdeep Pani",2016,ICML2016
Extreme F-measure Maximization using Sparse Probability Estimates,"Kalina Jasinska, Krzysztof Dembczynski, Robert Busa-Fekete, Karlson Pfannschmidt, Timo Klerx, Eyke Hullermeier",2016,ICML2016
Auxiliary Deep Generative Models,"Lars Maaløe, Casper Kaae Sønderby, Søren Kaae Sønderby, Ole Winther",2016,ICML2016
Importance Sampling Tree for Large-scale Empirical Expectation,"Olivier Canevet, Cijo Jose, Francois Fleuret",2016,ICML2016
Starting Small - Learning with Adaptive Sample Sizes,"Hadi Daneshmand, Aurelien Lucchi, Thomas Hofmann",2016,ICML2016
Deep Gaussian Processes for Regression using Approximate Expectation Propagation,"Thang Bui, Daniel Hernandez-Lobato, Jose Hernandez-Lobato, Yingzhen Li, Richard Turner",2016,ICML2016
DR-ABC: Approximate Bayesian Computation with Kernel-Based Distribution Regression,"Jovana Mitrovic, Dino Sejdinovic, Yee-Whye Teh",2016,ICML2016
Predictive Entropy Search for Multi-objective Bayesian Optimization,"Daniel Hernandez-Lobato, Jose Hernandez-Lobato, Amar Shah, Ryan Adams",2016,ICML2016
Rich Component Analysis,"Rong Ge, James Zou",2016,ICML2016
Black-Box Alpha Divergence Minimization,"Jose Hernandez-Lobato, Yingzhen Li, Mark Rowland, Thang Bui, Daniel Hernandez-Lobato, Richard Turner",2016,ICML2016
One-Shot Generalization in Deep Generative Models,"Danilo Rezende,  Shakir, Ivo Danihelka, Karol Gregor, Daan Wierstra",2016,ICML2016
Optimal Classification with Multivariate Losses,"Nagarajan Natarajan, Oluwasanmi Koyejo, Pradeep Ravikumar, Inderjit Dhillon",2016,ICML2016
A ranking approach to global optimization,"Cedric Malherbe, Emile Contal, Nicolas Vayatis",2016,ICML2016
Parallel and Distributed Block-Coordinate Frank-Wolfe Algorithms,"Yu-Xiang Wang, Veeranjaneyulu Sadhanala, Wei Dai, Willie Neiswanger, Suvrit Sra, Eric Xing",2016,ICML2016
Autoencoding beyond pixels using a learned similarity metric,"Anders Boesen Lindbo Larsen, Søren Kaae Sønderby, Hugo Larochelle, Ole Winther",2016,ICML2016
Ensuring Rapid Mixing and Low Bias for Asynchronous Gibbs Sampling,"Christopher De Sa, Chris Re, Kunle Olukotun",2016,ICML2016
Simultaneous Safe Screening of Features and Samples in Doubly Sparse Modeling,"Atsushi Shibagaki, Masayuki Karasuyama, Kohei Hatano, Ichiro Takeuchi",2016,ICML2016
Anytime optimal algorithms in stochastic multi-armed bandits,"Rémy Degenne, Vianney Perchet",2016,ICML2016
Bounded Off-Policy Evaluation with Missing Data for Course Recommendation and Curriculum Design,"William Hoiles, Mihaela Schaar",2016,ICML2016
On collapsed representation of hierarchical Completely Random Measures,"Gaurav Pandey, Ambedkar Dukkipati",2016,ICML2016
From Softmax to Sparsemax: A Sparse Model of Attention and Multi-Label Classification,"Andre Martins, Ramon Astudillo",2016,ICML2016
Black-box Optimization with a Politician,"Sebastien Bubeck, Yin Tat Lee",2016,ICML2016
Gaussian process nonparametric tensor estimator and its minimax optimality,"Heishiro Kanagawa, Taiji Suzuki, Hayato Kobayashi, Nobuyuki Shimizu, Yukihiro Tagami",2016,ICML2016
No-Regret Algorithms for Heavy-Tailed Linear Bandits,"Andres Munoz Medina, Scott Yang",2016,ICML2016
Extended and Unscented Kitchen Sinks,"Edwin Bonilla, Daniel Steinberg, Alistair Reid",2016,ICML2016
Matrix Eigen-decomposition via Doubly Stochastic Riemannian Optimization,"Zhiqiang Xu, Peilin Zhao, Jianneng Cao, Xiaoli Li",2016,ICML2016
Recommendations as Treatments: Debiasing Learning and Evaluation,"Tobias Schnabel, Adith Swaminathan, Ashudeep Singh, Navin Chandak, Thorsten Joachims",2016,ICML2016
ForecastICU: A Prognostic Decision Support System for Timely Prediction of Intensive Care Unit Admission,"Jinsung Yoon, Ahmed Alaa, Scott Hu, Mihaela Schaar",2016,ICML2016
An optimal algorithm for the Thresholding Bandit Problem,"Andrea Locatelli, Maurilio Gutzeit, Alexandra Carpentier",2016,ICML2016
Fast Parameter Inference in Nonlinear Dynamical Systems using Iterative Gradient Matching,"Mu Niu, Simon Rogers, Maurizio Filippone, Dirk Husmeier",2016,ICML2016
Structured and Efficient Variational Deep Learning with Matrix Gaussian Posteriors,"Christos Louizos, Max Welling",2016,ICML2016
Learning Granger Causality for Hawkes Processes,"Hongteng Xu, Mehrdad Farajtabar, Hongyuan Zha",2016,ICML2016
Neural Variational Inference for Text Processing,"Yishu Miao, Lei Yu, Phil Blunsom",2016,ICML2016
Dictionary Learning for Massive Matrix Factorization,"Arthur Mensch, Julien Mairal, Bertrand Thirion, Gael Varoquaux",2016,ICML2016
Pixel Recurrent Neural Networks,"Aäron van den Oord, Nal Kalchbrenner, Koray Kavukcuoglu",2016,ICML2016
"Why Most Decisions Are Easy in Tetris—And Perhaps in Other Sequential Decision Problems, As Well","Özgür Şimşek, Simón Algorta, Amit Kothiyal",2016,ICML2016
Gaussian quadrature for matrix inverse forms with applications,"Chengtao Li, Suvrit Sra, Stefanie Jegelka",2016,ICML2016
Train and Test Tightness of LP Relaxations in Structured Prediction,"Ofer Meshi, Mehrdad Mahdavi, Adrian Weller, David Sontag",2016,ICML2016
Stochastic Optimization for Multiview Representation Learning using Partial Least Squares,"Raman Arora, Poorya Mianjy, Teodor Marinov",2016,ICML2016
Hierarchical Compound Poisson Factorization,"Mehmet Basbug, Barbara Engelhardt",2016,ICML2016
Opponent Modeling in Deep Reinforcement Learning,"He He, Jordan Boyd-Graber, Kevin Kwok, Hal Daumé III",2016,ICML2016
No penalty no tears: Least squares in high-dimensional linear models,"Xiangyu Wang, David Dunson, Chenlei Leng",2016,ICML2016
SDNA: Stochastic Dual Newton Ascent for Empirical Risk Minimization,"Zheng Qu, Peter Richtarik, Martin Takac, Olivier Fercoq",2016,ICML2016
On Graduated Optimization for Stochastic Non-Convex Problems,"Elad Hazan, Kfir Yehuda Levy, Shai Shalev-Shwartz",2016,ICML2016
Meta-Learning with Memory-Augmented Neural Networks,"Adam Santoro, Sergey Bartunov, Matthew Botvinick, Daan Wierstra, Timothy Lillicrap",2016,ICML2016
The knockoff filter for FDR control in group-sparse and multitask regression,"Ran Dai, Rina Barber",2016,ICML2016
Softened Approximate Policy Iteration for Markov Games,"Julien Pérolat, Bilal Piot, Matthieu Geist, Bruno Scherrer, Olivier Pietquin",2016,ICML2016
Stochastic Block BFGS: Squeezing More Curvature out of Data,"Robert Gower, Donald Goldfarb, Peter Richtarik",2016,ICML2016
Differential Geometric Regularization for Supervised Learning of Classifiers,"Qinxun Bai, Steven Rosenberg, Zheng Wu, Stan Sclaroff",2016,ICML2016
Exploiting Cyclic Symmetry in Convolutional Neural Networks,"Sander Dieleman, Jeffrey De Fauw, Koray Kavukcuoglu",2016,ICML2016
Graying the black box: Understanding DQNs,"Tom Zahavy, Nir Ben-Zrihem, Shie Mannor",2016,ICML2016
The Sum-Product Theorem: A Foundation for Learning Tractable Models,"Abram Friesen, Pedro Domingos",2016,ICML2016
Pareto Frontier Learning with Expensive Correlated Objectives,"Amar Shah, Zoubin Ghahramani",2016,ICML2016
Asynchronous Methods for Deep Reinforcement Learning,"Volodymyr Mnih, Adria Puigdomenech Badia, Mehdi Mirza, Alex Graves, Timothy Lillicrap, Tim Harley, David Silver, Koray Kavukcuoglu",2016,ICML2016
A Simple and Strongly-Local Flow-Based Method for Cut Improvement,"Nate Veldt, David Gleich, Michael Mahoney",2016,ICML2016
Nonlinear Statistical Learning with Truncated Gaussian Graphical Models,"Qinliang Su, Xuejun Liao, Changyou Chen, Lawrence Carin",2016,ICML2016
Barron and Cover’s Theory in Supervised Learning and its Application to Lasso,"Masanori Kawakita, Jun’ichi Takeuchi",2016,ICML2016
Nonparametric Canonical Correlation Analysis,"Tomer Michaeli, Weiran Wang, Karen Livescu",2016,ICML2016
BISTRO: An Efficient Relaxation-Based Method for Contextual Bandits,"Alexander Rakhlin, Karthik Sridharan",2016,ICML2016
Associative Long Short-Term Memory,"Ivo Danihelka, Greg Wayne, Benigno Uria, Nal Kalchbrenner, Alex Graves",2016,ICML2016
Dueling Network Architectures for Deep Reinforcement Learning,"Ziyu Wang, Tom Schaul, Matteo Hessel, Hado Hasselt, Marc Lanctot, Nando Freitas",2016,ICML2016
Persistence weighted Gaussian kernel for topological data analysis,"Genki Kusano, Yasuaki Hiraoka, Kenji Fukumizu",2016,ICML2016
Learning Convolutional Neural Networks for Graphs,"Mathias Niepert, Mohamed Ahmed, Konstantin Kutzkov",2016,ICML2016
Persistent RNNs: Stashing Recurrent Weights On-Chip,"Greg Diamos, Shubho Sengupta, Bryan Catanzaro, Mike Chrzanowski, Adam Coates, Erich Elsen, Jesse Engel, Awni Hannun, Sanjeev Satheesh",2016,ICML2016
Recurrent Orthogonal Networks and Long-Memory Tasks,"Mikael Henaff, Arthur Szlam, Yann LeCun",2016,ICML2016
The Arrow of Time in Multivariate Time Series,"Stefan Bauer, Bernhard Schölkopf, Jonas Peters",2016,ICML2016
Mixture Proportion Estimation via Kernel Embeddings of Distributions,"Harish Ramaswamy, Clayton Scott, Ambuj Tewari",2016,ICML2016
Fast DPP Sampling for Nystrom with Application to Kernel Methods,"Chengtao Li, Stefanie Jegelka, Suvrit Sra",2016,ICML2016
Complex Embeddings for Simple Link Prediction,"Théo Trouillon, Johannes Welbl, Sebastian Riedel, Eric Gaussier, Guillaume Bouchard",2016,ICML2016
Interactive Bayesian Hierarchical Clustering,"Sharad Vikram, Sanjoy Dasgupta",2016,ICML2016
A Convolutional Attention Network for Extreme Summarization of Source Code,"Miltiadis Allamanis, Hao Peng, Charles Sutton",2016,ICML2016
How to Fake Multiply by a Gaussian Matrix,"Michael Kapralov, Vamsi Potluru, David Woodruff",2016,ICML2016
Differentially Private Chi-Squared Hypothesis Testing: Goodness of Fit and Independence Testing,"Marco Gaboardi, Hyun Lim, Ryan Rogers, Salil Vadhan",2016,ICML2016
Pliable Rejection Sampling,"Akram Erraqabi, Michal Valko, Alexandra Carpentier, Odalric Maillard",2016,ICML2016
Differentially Private Policy Evaluation,"Borja Balle, Maziar Gomrokchi, Doina Precup",2016,ICML2016
Data-Efficient Off-Policy Policy Evaluation for Reinforcement Learning,"Philip Thomas, Emma Brunskill",2016,ICML2016
Discrete Deep Feature Extraction: A Theory and New Architectures,"Thomas Wiatowski, Michael Tschannen, Aleksandar Stanic, Philipp Grohs, Helmut Boelcskei",2016,ICML2016
Efficient Algorithms for Adversarial Contextual Learning,"Vasilis Syrgkanis, Akshay Krishnamurthy, Robert Schapire",2016,ICML2016
Training Deep Neural Networks via Direct Loss Minimization,"Yang Song, Alexander Schwing,  Richard, Raquel Urtasun",2016,ICML2016
Sequence to Sequence Training of CTC-RNNs with Partial Windowing,"Kyuyeon Hwang, Wonyong Sung",2016,ICML2016
Variational Inference for Monte Carlo Objectives,"Andriy Mnih, Danilo Rezende",2016,ICML2016
Hierarchical Decision Making In Electricity Grid Management,"Gal Dalal, Elad Gilboa, Shie Mannor",2016,ICML2016
Learning Sparse Combinatorial Representations via Two-stage Submodular Maximization,"Eric Balkanski, Baharan Mirzasoleiman, Andreas Krause, Yaron Singer",2016,ICML2016
Understanding and Improving Convolutional Neural Networks via Concatenated Rectified Linear Units,"Wenling Shang, Kihyuk Sohn, Diogo Almeida, Honglak Lee",2016,ICML2016
Isotonic Hawkes Processes,"Yichen Wang, Bo Xie, Nan Du, Le Song",2016,ICML2016
Cross-Graph Learning of Multi-Relational Associations,"Hanxiao Liu, Yiming Yang",2016,ICML2016
Markov-modulated Marked Poisson Processes for Check-in Data,"Jiangwei Pan, Vinayak Rao, Pankaj Agarwal, Alan Gelfand",2016,ICML2016
Beyond Parity Constraints: Fourier Analysis of Hash Functions for Inference,"Tudor Achim, Ashish Sabharwal, Stefano Ermon",2016,ICML2016
On the Power and Limits of Distance-Based Learning,"Periklis Papakonstantinou, Jia Xu, Guang Yang",2016,ICML2016
A Convex Atomic-Norm Approach to Multiple Sequence Alignment and Motif Discovery,"Ian En-Hsu Yen, Xin Lin, Jiong Zhang, Pradeep Ravikumar, Inderjit Dhillon",2016,ICML2016
Generalized Direct Change Estimation in Ising Model Structure,"Farideh Fazayeli, Arindam Banerjee",2016,ICML2016
Robust Principal Component Analysis with Side Information,"Kai-Yang Chiang, Cho-Jui Hsieh, Inderjit Dhillon",2016,ICML2016
Towards Faster Rates and Oracle Property for Low-Rank Matrix Estimation,"Huan Gui, Jiawei Han, Quanquan Gu",2016,ICML2016
Early and Reliable Event Detection Using Proximity Space Representation,"Maxime Sangnier, Jerome Gauthier, Alain Rakotomamonjy",2016,ICML2016
Stratified Sampling Meets Machine Learning,"Edo Liberty, Kevin Lang, Konstantin Shmakov",2016,ICML2016
Efficient Multi-Instance Learning for Activity Recognition from Time Series Data Using an Auto-Regressive Hidden Markov Model,"Xinze Guan, Raviv Raich, Weng-Keen Wong",2016,ICML2016
Generalization Properties and Implicit Regularization for Multiple Passes SGM,"Junhong Lin, Raffaello Camoriano, Lorenzo Rosasco",2016,ICML2016
Principal Component Projection Without Principal Component Analysis,"Roy Frostig, Cameron Musco, Christopher Musco, Aaron Sidford",2016,ICML2016
Recovery guarantee of weighted low-rank approximation via alternating minimization,"Yuanzhi Li, Yingyu Liang, Andrej Risteski",2016,ICML2016
Deconstructing the Ladder Network Architecture,"Mohammad Pezeshki, Linxi Fan, Philemon Brakel, Aaron Courville, Yoshua Bengio",2016,ICML2016
Generalization and Exploration via Randomized Value Functions,"Ian Osband, Benjamin Van Roy, Zheng Wen",2016,ICML2016
Evasion and Hardening of Tree Ensemble Classifiers,"Alex Kantchelian, J. D. Tygar, Anthony Joseph",2016,ICML2016
Dynamic Memory Networks for Visual and Textual Question Answering,"Caiming Xiong, Stephen Merity, Richard Socher",2016,ICML2016
Estimating Cosmological Parameters from the Dark Matter Distribution,"Siamak Ravanbakhsh, Junier Oliva, Sebastian Fromenteau, Layne Price, Shirley Ho, Jeff Schneider, Barnabas Poczos",2016,ICML2016
Learning Population-Level Diffusions with Generative RNNs,"Tatsunori Hashimoto, David Gifford, Tommi Jaakkola",2016,ICML2016
Expressiveness of Rectifier Networks,"Xingyuan Pan, Vivek Srikumar",2016,ICML2016
Discrete Distribution Estimation under Local Privacy,"Peter Kairouz, Keith Bonawitz, Daniel Ramage",2016,ICML2016
Square Root Graphical Models: Multivariate Generalizations of Univariate Exponential Families that Permit Positive Dependencies,"David Inouye, Pradeep Ravikumar, Inderjit Dhillon",2016,ICML2016
A Box-Constrained Approach for Hard Permutation Problems,"Cong Han Lim, Steve Wright",2016,ICML2016
Geometric Mean Metric Learning,"Pourya Zadeh, Reshad Hosseini, Suvrit Sra",2016,ICML2016
Sparse Nonlinear Regression: Parameter Estimation under Nonconvexity,"Zhuoran Yang, Zhaoran Wang, Han Liu, Yonina Eldar, Tong Zhang",2016,ICML2016
Conditional Bernoulli Mixtures for Multi-label Classification,"Cheng Li, Bingyu Wang, Virgil Pavlu, Javed Aslam",2016,ICML2016
Scalable Discrete Sampling as a Multi-Armed Bandit Problem,"Yutian Chen, Zoubin Ghahramani",2016,ICML2016
Recycling Randomness with Structure for Sublinear time Kernel Expansions,"Krzysztof Choromanski, Vikas Sindhwani",2016,ICML2016
Bidirectional Helmholtz Machines,"Jorg Bornschein, Samira Shabanian, Asja Fischer, Yoshua Bengio",2016,ICML2016
Faster Convex Optimization: Simulated Annealing with an Efficient Universal Barrier,"Jacob Abernethy, Elad Hazan",2016,ICML2016
Preconditioning Kernel Matrices,"Kurt Cutajar, Michael Osborne, John Cunningham, Maurizio Filippone",2016,ICML2016
Greedy Column Subset Selection: New Bounds and Distributed Algorithms,"Jason Altschuler, Aditya Bhaskara, Gang Fu, Vahab Mirrokni, Afshin Rostamizadeh, Morteza Zadimoghaddam",2016,ICML2016
Dynamic Capacity Networks,"Amjad Almahairi, Nicolas Ballas, Tim Cooijmans, Yin Zheng, Hugo Larochelle, Aaron Courville",2016,ICML2016
Pricing a Low-regret Seller,"Hoda Heidari, Mohammad Mahdian, Umar Syed, Sergei Vassilvitskii, Sadra Yazdanbod",2016,ICML2016
Estimation from Indirect Supervision with Linear Moments,"Aditi Raghunathan, Roy Frostig, John Duchi, Percy Liang",2016,ICML2016
Speeding up k-means by approximating Euclidean distances via block vectors,"Thomas Bottesch, Thomas Bühler, Markus Kächele",2016,ICML2016
Learning and Inference via Maximum Inner Product Search,"Stephen Mussmann, Stefano Ermon",2016,ICML2016
A Superlinearly-Convergent Proximal Newton-type Method for the Optimization of Finite Sums,"Anton Rodomanov, Dmitry Kropotov",2016,ICML2016
A Kernel Test of Goodness of Fit,"Kacper Chwialkowski, Heiko Strathmann, Arthur Gretton",2016,ICML2016
Interacting Particle Markov Chain Monte Carlo,"Tom Rainforth, Christian Naesseth, Fredrik Lindsten, Brooks Paige, Jan-Willem Vandemeent, Arnaud Doucet, Frank Wood",2016,ICML2016
Faster Eigenvector Computation via Shift-and-Invert Preconditioning,"Dan Garber, Elad Hazan, Chi Jin,  Sham, Cameron Musco, Praneeth Netrapalli, Aaron Sidford",2016,ICML2016
A Theory of Generative ConvNet,"Jianwen Xie, Yang Lu, Song-Chun Zhu, Yingnian Wu",2016,ICML2016
Efficient Learning with a Family of Nonconvex Regularizers by Redistributing Nonconvexity,"Quanming Yao, James Kwok",2016,ICML2016
Computationally Efficient Nyström Approximation using Fast Transforms,"Si Si, Cho-Jui Hsieh, Inderjit Dhillon",2016,ICML2016
Gromov-Wasserstein Averaging of Kernel and Distance Matrices,"Gabriel Peyré, Marco Cuturi, Justin Solomon",2016,ICML2016
Robust Monte Carlo Sampling using Riemannian Nosé-Poincaré Hamiltonian Dynamics,"Anirban Roychowdhury, Brian Kulis, Srinivasan Parthasarathy",2016,ICML2016
"The Segmented iHMM: A Simple, Efficient Hierarchical Infinite HMM","Ardavan Saeedi, Matthew Hoffman, Matthew Johnson, Ryan Adams",2016,ICML2016
Meta–Gradient Boosted Decision Tree Model for Weight and Target Learning,"Yury Ustinovskiy, Valentina Fedorova, Gleb Gusev, Pavel Serdyukov",2016,ICML2016
Discriminative Embeddings of Latent Variable Models for Structured Data,"Hanjun Dai, Bo Dai, Le Song",2016,ICML2016
Robust Random Cut Forest Based Anomaly Detection on Streams,"Sudipto Guha, Nina Mishra, Gourav Roy, Okke Schrijvers",2016,ICML2016
Training Neural Networks Without Gradients: A Scalable ADMM Approach,"Gavin Taylor, Ryan Burmeister, Zheng Xu, Bharat Singh, Ankit Patel, Tom Goldstein",2016,ICML2016
Clustering High Dimensional Categorical Data via Topographical Features,"Chao Chen, Novi Quadrianto",2016,ICML2016
