title,author,year,publication,citation
3D Steerable CNNs: Learning Rotationally Equivariant Features in Volumetric Data,"Maurice Weiler, Mario Geiger, Max Welling, Wouter Boomsma, Taco S. Cohen",2018,NeurIPS2018,-999
Toddler-Inspired Visual Object Learning,"Sven Bambach, David Crandall, Linda Smith, Chen Yu",2018,NeurIPS2018,-999
Reducing Network Agnostophobia,"Akshay Raj Dhamija, Manuel Günther, Terrance Boult",2018,NeurIPS2018,-999
Deep Functional Dictionaries: Learning Consistent Semantic Structures on 3D Models from Functions,"Minhyuk Sung, Hao Su, Ronald Yu, Leonidas J. Guibas",2018,NeurIPS2018,-999
Teaching Inverse Reinforcement Learners via Features and Demonstrations,"Luis Haug, Sebastian Tschiatschek, Adish Singla",2018,NeurIPS2018,-999
Learning to Decompose and Disentangle Representations for Video Prediction,"Jun-Ting Hsieh, Bingbin Liu, De-An Huang, Li F. Fei-Fei, Juan Carlos Niebles",2018,NeurIPS2018,-999
Maximizing acquisition functions for Bayesian optimization,"James Wilson, Frank Hutter, Marc Deisenroth",2018,NeurIPS2018,-999
Nonparametric Density Estimation under Adversarial Losses,"Shashank Singh, Ananya Uppal, Boyue Li, Chun-Liang Li, Manzil Zaheer, Barnabas Poczos",2018,NeurIPS2018,-999
Weakly Supervised Dense Event Captioning in Videos,"Xuguang Duan, Wenbing Huang, Chuang Gan, Jingdong Wang, Wenwu Zhu, Junzhou Huang",2018,NeurIPS2018,-999
Moonshine: Distilling with Cheap Convolutions,"Elliot J. Crowley, Gavin Gray, Amos J. Storkey",2018,NeurIPS2018,-999
Exploiting Numerical Sparsity for Efficient Learning : Faster Eigenvector Computation and Regression,"Neha Gupta, Aaron Sidford",2018,NeurIPS2018,-999
The Everlasting Database: Statistical Validity at a Fair Price,"Blake E. Woodworth, Vitaly Feldman, Saharon Rosset, Nati Srebro",2018,NeurIPS2018,-999
Learning Conditioned Graph Structures for Interpretable Visual Question Answering,"Will Norcliffe-Brown, Stathis Vafeias, Sarah Parisot",2018,NeurIPS2018,-999
Exponentially Weighted Imitation Learning for Batched Historical Data,"Qing Wang, Jiechao Xiong, Lei Han, peng sun, Han Liu, Tong Zhang",2018,NeurIPS2018,-999
Temporal Regularization for Markov Decision Process,"Pierre Thodoroff, Audrey Durand, Joelle Pineau, Doina Precup",2018,NeurIPS2018,-999
Explaining Deep Learning Models -- A Bayesian Non-parametric Approach,"Wenbo Guo, Sui Huang, Yunzhe Tao, Xinyu Xing, Lin Lin",2018,NeurIPS2018,-999
Optimization of Smooth Functions with Noisy Observations: Local Minimax Rates,"Yining Wang, Sivaraman Balakrishnan, Aarti Singh",2018,NeurIPS2018,-999
Measures of distortion for machine learning,"Leena Chennuru Vankadara, Ulrike von Luxburg",2018,NeurIPS2018,-999
Sparse DNNs with Improved Adversarial Robustness,"Yiwen Guo, Chao Zhang, Changshui Zhang, Yurong Chen",2018,NeurIPS2018,-999
e-SNLI: Natural Language Inference with Natural Language Explanations,"Oana-Maria Camburu, Tim Rocktäschel, Thomas Lukasiewicz, Phil Blunsom",2018,NeurIPS2018,-999
Synaptic Strength For Convolutional Neural Network,"CHEN LIN, Zhao Zhong, Wu Wei, Junjie Yan",2018,NeurIPS2018,-999
Meta-Reinforcement Learning of Structured Exploration Strategies,"Abhishek Gupta, Russell Mendonca, YuXuan Liu, Pieter Abbeel, Sergey Levine",2018,NeurIPS2018,-999
Gamma-Poisson Dynamic Matrix Factorization Embedded with Metadata Influence,"Trong Dinh Thac Do, Longbing Cao",2018,NeurIPS2018,-999
A Block Coordinate Ascent Algorithm for Mean-Variance Optimization,"Tengyang Xie, Bo Liu, Yangyang Xu, Mohammad Ghavamzadeh, Yinlam Chow, Daoming Lyu, Daesub Yoon",2018,NeurIPS2018,-999
MetaGAN: An Adversarial Approach to Few-Shot Learning,"Ruixiang ZHANG, Tong Che, Zoubin Ghahramani, Yoshua Bengio, Yangqiu Song",2018,NeurIPS2018,-999
Efficient High Dimensional Bayesian Optimization with Additivity and Quadrature Fourier Features,"Mojmir Mutny, Andreas Krause",2018,NeurIPS2018,-999
The Physical Systems Behind Optimization Algorithms,"Lin Yang, Raman Arora, Vladimir braverman, Tuo Zhao",2018,NeurIPS2018,-999
Unsupervised Learning of Shape and Pose with Differentiable Point Clouds,"Eldar Insafutdinov, Alexey Dosovitskiy",2018,NeurIPS2018,-999
Unsupervised Attention-guided Image-to-Image Translation,"Youssef Alami Mejjati, Christian Richardt, James Tompkin, Darren Cosker, Kwang In Kim",2018,NeurIPS2018,-999
Learning Concave Conditional Likelihood Models for Improved Analysis of Tandem Mass Spectra,"John T. Halloran, David M. Rocke",2018,NeurIPS2018,-999
Beyond Grids: Learning Graph Representations for Visual Recognition,"Yin Li, Abhinav Gupta",2018,NeurIPS2018,-999
Approximate Knowledge Compilation by Online Collapsed Importance Sampling,"Tal Friedman, Guy Van den Broeck",2018,NeurIPS2018,-999
Layer-Wise Coordination between Encoder and Decoder for Neural Machine Translation,"Tianyu He, Xu Tan, Yingce Xia, Di He, Tao Qin, Zhibo Chen, Tie-Yan Liu",2018,NeurIPS2018,-999
A Lyapunov-based Approach to Safe Reinforcement Learning,"Yinlam Chow, Ofir Nachum, Edgar Duenez-Guzman, Mohammad Ghavamzadeh",2018,NeurIPS2018,-999
Reversible Recurrent Neural Networks,"Matthew MacKay, Paul Vicol, Jimmy Ba, Roger B. Grosse",2018,NeurIPS2018,-999
Deep Poisson gamma dynamical systems,"Dandan Guo, Bo Chen, Hao Zhang, Mingyuan Zhou",2018,NeurIPS2018,-999
Regularization Learning Networks: Deep Learning for Tabular Datasets,"Ira Shavitt, Eran Segal",2018,NeurIPS2018,-999
Online Learning with an Unknown Fairness Metric,"Stephen Gillen, Christopher Jung, Michael Kearns, Aaron Roth",2018,NeurIPS2018,-999
Completing State Representations using Spectral Learning,"Nan Jiang, Alex Kulesza, Satinder Singh",2018,NeurIPS2018,-999
From Stochastic Planning to Marginal MAP,"Hao(Jackson) Cui, Radu Marinescu, Roni Khardon",2018,NeurIPS2018,-999
Generalizing Graph Matching beyond Quadratic Assignment Model,"Tianshu Yu, Junchi Yan, Yilin Wang, Wei Liu, baoxin Li",2018,NeurIPS2018,-999
On Learning Intrinsic Rewards for Policy Gradient Methods,"Zeyu Zheng, Junhyuk Oh, Satinder Singh",2018,NeurIPS2018,-999
Regularizing by the Variance of the Activations' Sample-Variances,"Etai Littwin, Lior Wolf",2018,NeurIPS2018,-999
Single-Agent Policy Tree Search With Guarantees,"Laurent Orseau, Levi Lelis, Tor Lattimore, Theophane Weber",2018,NeurIPS2018,-999
Bias and Generalization in Deep Generative Models: An Empirical Study,"Shengjia Zhao, Hongyu Ren, Arianna Yuan, Jiaming Song, Noah Goodman, Stefano Ermon",2018,NeurIPS2018,-999
Joint Autoregressive and Hierarchical Priors for Learned Image Compression,"David Minnen, Johannes Ballé, George D. Toderici",2018,NeurIPS2018,-999
Link Prediction Based on Graph Neural Networks,"Muhan Zhang, Yixin Chen",2018,NeurIPS2018,-999
A flexible model for training action localization with varying levels of supervision,"Guilhem Chéron, Jean-Baptiste Alayrac, Ivan Laptev, Cordelia Schmid",2018,NeurIPS2018,-999
A probabilistic population code based on neural samples,"Sabyasachi Shivkumar, Richard Lange, Ankani Chattoraj, Ralf Haefner",2018,NeurIPS2018,-999
Generative Probabilistic Novelty Detection with Adversarial Autoencoders,"Stanislav Pidhorskyi, Ranya Almohsen, Gianfranco Doretto",2018,NeurIPS2018,-999
Monte-Carlo Tree Search for Constrained POMDPs,"Jongmin Lee, Geon-hyeong Kim, Pascal Poupart, Kee-Eung Kim",2018,NeurIPS2018,-999
Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data,"Yuanzhi Li, Yingyu Liang",2018,NeurIPS2018,-999
Informative Features for Model Comparison,"Wittawat Jitkrittum, Heishiro Kanagawa, Patsorn Sangkloy, James Hays, Bernhard Schölkopf, Arthur Gretton",2018,NeurIPS2018,-999
Discrimination-aware Channel Pruning for Deep Neural Networks,"Zhuangwei Zhuang, Mingkui Tan, Bohan Zhuang, Jing Liu, Yong Guo, Qingyao Wu, Junzhou Huang, Jinhui Zhu",2018,NeurIPS2018,-999
Reinforcement Learning of Theorem Proving,"Cezary Kaliszyk, Josef Urban, Henryk Michalewski, Miroslav Olšák",2018,NeurIPS2018,-999
On Fast Leverage Score Sampling and Optimal Learning,"Alessandro Rudi, Daniele Calandriello, Luigi Carratino, Lorenzo Rosasco",2018,NeurIPS2018,-999
Robustness of conditional GANs to noisy labels,"Kiran K. Thekumparampil, Ashish Khetan, Zinan Lin, Sewoong Oh",2018,NeurIPS2018,-999
Removing Hidden Confounding by Experimental Grounding,"Nathan Kallus, Aahlad Manas Puli, Uri Shalit",2018,NeurIPS2018,-999
Legendre Decomposition for Tensors,"Mahito Sugiyama, Hiroyuki Nakahara, Koji Tsuda",2018,NeurIPS2018,-999
Bilevel learning of the Group Lasso structure,"Jordan Frecon, Saverio Salzo, Massimiliano Pontil",2018,NeurIPS2018,-999
SING: Symbol-to-Instrument Neural Generator,"Alexandre Defossez, Neil Zeghidour, Nicolas Usunier, Leon Bottou, Francis Bach",2018,NeurIPS2018,-999
Forecasting Treatment Responses Over Time Using Recurrent Marginal Structural Networks,Bryan Lim,2018,NeurIPS2018,-999
Optimal Subsampling with Influence Functions,"Daniel Ting, Eric Brochu",2018,NeurIPS2018,-999
LinkNet: Relational Embedding for Scene Graph,"Sanghyun Woo, Dahun Kim, Donghyeon Cho, In So Kweon",2018,NeurIPS2018,-999
Meta-Learning MCMC Proposals,"Tongzhou Wang, YI WU, Dave Moore, Stuart J. Russell",2018,NeurIPS2018,-999
Bayesian Adversarial Learning,"Nanyang Ye, Zhanxing Zhu",2018,NeurIPS2018,-999
Bayesian Pose Graph Optimization via Bingham Distributions and Tempered Geodesic MCMC,"Tolga Birdal, Umut Simsekli, Mustafa Onur Eken, Slobodan Ilic",2018,NeurIPS2018,-999
Quadratic Decomposable Submodular Function Minimization,"Pan Li, Niao He, Olgica Milenkovic",2018,NeurIPS2018,-999
An Improved Analysis of Alternating Minimization for Structured Multi-Response Regression,"Sheng Chen, Arindam Banerjee",2018,NeurIPS2018,-999
Uniform Convergence of Gradients for Non-Convex Learning and Optimization,"Dylan J. Foster, Ayush Sekhari, Karthik Sridharan",2018,NeurIPS2018,-999
Posterior Concentration for Sparse Deep Learning,"Nicholas G. Polson, Veronika Ročková",2018,NeurIPS2018,-999
Sequence-to-Segment Networks for Segment Detection,"Zijun Wei, Boyu Wang, Minh Hoai Nguyen, Jianming Zhang, Zhe Lin, Xiaohui Shen, Radomir Mech, Dimitris Samaras",2018,NeurIPS2018,-999
Multi-Agent Reinforcement Learning via Double Averaging Primal-Dual Optimization,"Hoi-To Wai, Zhuoran Yang, Zhaoran Wang, Mingyi Hong",2018,NeurIPS2018,-999
Neural Tangent Kernel: Convergence and Generalization in Neural Networks,"Arthur Jacot, Franck Gabriel, Clement Hongler",2018,NeurIPS2018,-999
Randomized Prior Functions for Deep Reinforcement Learning,"Ian Osband, John Aslanides, Albin Cassirer",2018,NeurIPS2018,-999
On the Convergence and Robustness of Training GANs with Regularized Optimal Transport,"Maziar Sanjabi, Jimmy Ba, Meisam Razaviyayn, Jason D. Lee",2018,NeurIPS2018,-999
Uncertainty Sampling is Preconditioned Stochastic Gradient Descent on Zero-One Loss,"Stephen Mussmann, Percy S. Liang",2018,NeurIPS2018,-999
Negotiable Reinforcement Learning for Pareto Optimal Sequential Decision-Making,"Nishant Desai, Andrew Critch, Stuart J. Russell",2018,NeurIPS2018,-999
Distributed Stochastic Optimization via Adaptive SGD,"Ashok Cutkosky, Róbert Busa-Fekete",2018,NeurIPS2018,-999
Smoothed Analysis of Discrete Tensor Decomposition and Assemblies of Neurons,"Nima Anari, Constantinos Daskalakis, Wolfgang Maass, Christos Papadimitriou, Amin Saberi, Santosh Vempala",2018,NeurIPS2018,-999
Deep State Space Models for Time Series Forecasting,"Syama Sundar Rangapuram, Matthias W. Seeger, Jan Gasthaus, Lorenzo Stella, Yuyang Wang, Tim Januschowski",2018,NeurIPS2018,-999
Learning Temporal Point Processes via Reinforcement Learning,"Shuang Li, Shuai Xiao, Shixiang Zhu, Nan Du, Yao Xie, Le Song",2018,NeurIPS2018,-999
GLoMo: Unsupervised Learning of Transferable Relational Graphs,"Zhilin Yang, Jake Zhao, Bhuwan Dhingra, Kaiming He, William W. Cohen, Russ R. Salakhutdinov, Yann LeCun",2018,NeurIPS2018,-999
Neural-Symbolic VQA: Disentangling Reasoning from Vision and Language Understanding,"Kexin Yi, Jiajun Wu, Chuang Gan, Antonio Torralba, Pushmeet Kohli, Josh Tenenbaum",2018,NeurIPS2018,-999
Deep Anomaly Detection Using Geometric Transformations,"Izhak Golan, Ran El-Yaniv",2018,NeurIPS2018,-999
On Oracle-Efficient PAC RL with Rich Observations,"Christoph Dann, Nan Jiang, Akshay Krishnamurthy, Alekh Agarwal, John Langford, Robert E. Schapire",2018,NeurIPS2018,-999
Joint Sub-bands Learning with Clique Structures for Wavelet Domain Super-Resolution,"Zhisheng Zhong, Tiancheng Shen, Yibo Yang, Zhouchen Lin, Chao Zhang",2018,NeurIPS2018,-999
Towards Understanding Learning Representations: To What Extent Do Different Neural Networks Learn the Same Representation,"Liwei Wang, Lunjia Hu, Jiayuan Gu, Zhiqiang Hu, Yue Wu, Kun He, John Hopcroft",2018,NeurIPS2018,-999
Non-delusional Q-learning and value-iteration,"Tyler Lu, Dale Schuurmans, Craig Boutilier",2018,NeurIPS2018,-999
An intriguing failing of convolutional neural networks and the CoordConv solution,"Rosanne Liu, Joel Lehman, Piero Molino, Felipe Petroski Such, Eric Frank, Alex Sergeev, Jason Yosinski",2018,NeurIPS2018,-999
Adversarially Robust Optimization with Gaussian Processes,"Ilija Bogunovic, Jonathan Scarlett, Stefanie Jegelka, Volkan Cevher",2018,NeurIPS2018,-999
Learning Hierarchical Semantic Image Manipulation through Structured Representations,"Seunghoon Hong, Xinchen Yan, Thomas S. Huang, Honglak Lee",2018,NeurIPS2018,-999
Neural Proximal Gradient Descent for Compressive Imaging,"Morteza Mardani, Qingyun Sun, David Donoho, Vardan Papyan, Hatef Monajemi, Shreyas Vasanawala, John Pauly",2018,NeurIPS2018,-999
Power-law efficient neural codes provide general link between perceptual bias and discriminability,"Michael Morais, Jonathan W. Pillow",2018,NeurIPS2018,-999
Stochastic Nonparametric Event-Tensor Decomposition,"Shandian Zhe, Yishuai Du",2018,NeurIPS2018,-999
A Smoother Way to Train Structured Prediction Models,"Venkata Krishna Pillutla, Vincent Roulet, Sham M. Kakade, Zaid Harchaoui",2018,NeurIPS2018,-999
Evolutionary Stochastic Gradient Descent for Optimization of Deep Neural Networks,"Xiaodong Cui, Wei Zhang, Zoltán Tüske, Michael Picheny",2018,NeurIPS2018,-999
On Coresets for Logistic Regression,"Alexander Munteanu, Chris Schwiegelshohn, Christian Sohler, David Woodruff",2018,NeurIPS2018,-999
Assessing the Scalability of Biologically-Motivated Deep Learning Algorithms and Architectures,"Sergey Bartunov, Adam Santoro, Blake Richards, Luke Marris, Geoffrey E. Hinton, Timothy Lillicrap",2018,NeurIPS2018,-999
3D-Aware Scene Manipulation via Inverse Graphics,"Shunyu Yao, Tzu Ming Hsu, Jun-Yan Zhu, Jiajun Wu, Antonio Torralba, Bill Freeman, Josh Tenenbaum",2018,NeurIPS2018,-999
Learn What Not to Learn: Action Elimination with Deep Reinforcement Learning,"Tom Zahavy, Matan Haroush, Nadav Merlis, Daniel J. Mankowitz, Shie Mannor",2018,NeurIPS2018,-999
Connecting Optimization and Regularization Paths,"Arun Suggala, Adarsh Prasad, Pradeep K. Ravikumar",2018,NeurIPS2018,-999
A Theory-Based Evaluation of Nearest Neighbor Models Put Into Practice,"Hendrik Fichtenberger, Dennis Rohde",2018,NeurIPS2018,-999
MetaReg: Towards Domain Generalization using Meta-Regularization,"Yogesh Balaji, Swami Sankaranarayanan, Rama Chellappa",2018,NeurIPS2018,-999
Mirrored Langevin Dynamics,"Ya-Ping Hsieh, Ali Kavis, Paul Rolland, Volkan Cevher",2018,NeurIPS2018,-999
Multivariate Convolutional Sparse Coding for Electromagnetic Brain Signals,"Tom Dupré la Tour, Thomas Moreau, Mainak Jas, Alexandre Gramfort",2018,NeurIPS2018,-999
Complex Gated Recurrent Neural Networks,"Moritz Wolter, Angela Yao",2018,NeurIPS2018,-999
Active Matting,"Xin Yang, Ke Xu, Shaozhe Chen, Shengfeng He, Baocai Yin Yin, Rynson Lau",2018,NeurIPS2018,-999
Scalable End-to-End Autonomous Vehicle Testing via Rare-event Simulation,"Matthew O'Kelly, Aman Sinha, Hongseok Namkoong, Russ Tedrake, John C. Duchi",2018,NeurIPS2018,-999
Improving Explorability in Variational Inference with Annealed Variational Objectives,"Chin-Wei Huang, Shawn Tan, Alexandre Lacoste, Aaron C. Courville",2018,NeurIPS2018,-999
Learning Loop Invariants for Program Verification,"Xujie Si, Hanjun Dai, Mukund Raghothaman, Mayur Naik, Le Song",2018,NeurIPS2018,-999
Faster Online Learning of Optimal Threshold for Consistent F-measure Optimization,"Xiaoxuan Zhang, Mingrui Liu, Xun Zhou, Tianbao Yang",2018,NeurIPS2018,-999
Learning Others' Intentional Models in Multi-Agent Settings Using Interactive POMDPs,"Yanlin Han, Piotr Gmytrasiewicz",2018,NeurIPS2018,-999
Online Structure Learning for Feed-Forward and Recurrent Sum-Product Networks,"Agastya Kalra, Abdullah Rashwan, Wei-Shou Hsu, Pascal Poupart, Prashant Doshi, Georgios Trimponias",2018,NeurIPS2018,-999
Balanced Policy Evaluation and Learning,Nathan Kallus,2018,NeurIPS2018,-999
Visual Memory for Robust Path Following,"Ashish Kumar, Saurabh Gupta, David Fouhey, Sergey Levine, Jitendra Malik",2018,NeurIPS2018,-999
Representation Learning of Compositional Data,"Marta Avalos, Richard Nock, Cheng Soon Ong, Julien Rouar, Ke Sun",2018,NeurIPS2018,-999
How SGD Selects the Global Minima in Over-parameterized Learning: A Dynamical Stability Perspective,"Lei Wu, Chao Ma, Weinan E",2018,NeurIPS2018,-999
TADAM: Task dependent adaptive metric for improved few-shot learning,"Boris Oreshkin, Pau Rodríguez López, Alexandre Lacoste",2018,NeurIPS2018,-999
A Bayes-Sard Cubature Method,"Toni Karvonen, Chris J. Oates, Simo Sarkka",2018,NeurIPS2018,-999
Learning to Infer Graphics Programs from Hand-Drawn Images,"Kevin Ellis, Daniel Ritchie, Armando Solar-Lezama, Josh Tenenbaum",2018,NeurIPS2018,-999
Neural Guided Constraint Logic Programming for Program Synthesis,"Lisa Zhang, Gregory Rosenblatt, Ethan Fetaya, Renjie Liao, William Byrd, Matthew Might, Raquel Urtasun, Richard Zemel",2018,NeurIPS2018,-999
Overcoming Language Priors in Visual Question Answering with Adversarial Regularization,"Sainandan Ramakrishnan, Aishwarya Agrawal, Stefan Lee",2018,NeurIPS2018,-999
New Insight into Hybrid Stochastic Gradient Descent: Beyond With-Replacement Sampling and Convexity,"Pan Zhou, Xiaotong Yuan, Jiashi Feng",2018,NeurIPS2018,-999
Variational PDEs for Acceleration on Manifolds and Application to Diffeomorphisms,"Ganesh Sundaramoorthi, Anthony Yezzi",2018,NeurIPS2018,-999
Transfer Learning from Speaker Verification to Multispeaker Text-To-Speech Synthesis,"Ye Jia, Yu Zhang, Ron Weiss, Quan Wang, Jonathan Shen, Fei Ren, zhifeng Chen, Patrick Nguyen, Ruoming Pang, Ignacio Lopez Moreno, Yonghui Wu",2018,NeurIPS2018,-999
Learning to Solve SMT Formulas,"Mislav Balunovic, Pavol Bielik, Martin Vechev",2018,NeurIPS2018,-999
Learning to Repair Software Vulnerabilities with Generative Adversarial Networks,"Jacob Harer, Onur Ozdemir, Tomo Lazovich, Christopher Reale, Rebecca Russell, Louis Kim, peter chin",2018,NeurIPS2018,-999
Algorithmic Linearly Constrained Gaussian Processes,Markus Lange-Hegermann,2018,NeurIPS2018,-999
RenderNet: A deep convolutional network for differentiable rendering from 3D shapes,"Thu H. Nguyen-Phuoc, Chuan Li, Stephen Balaban, Yongliang Yang",2018,NeurIPS2018,-999
Universal Growth in Production Economies,"Simina Branzei, Ruta Mehta, Noam Nisan",2018,NeurIPS2018,-999
Neural Ordinary Differential Equations,"Ricky T. Q. Chen, Yulia Rubanova, Jesse Bettencourt, David K. Duvenaud",2018,NeurIPS2018,-999
MetaAnchor: Learning to Detect Objects with Customized Anchors,"Tong Yang, Xiangyu Zhang, Zeming Li, Wenqiang Zhang, Jian Sun",2018,NeurIPS2018,-999
ChannelNets: Compact and Efficient Convolutional Neural Networks via Channel-Wise Convolutions,"Hongyang Gao, Zhengyang Wang, Shuiwang Ji",2018,NeurIPS2018,-999
On Controllable Sparse Alternatives to Softmax,"Anirban Laha, Saneem Ahmed Chemmengath, Priyanka Agrawal, Mitesh Khapra, Karthik Sankaranarayanan, Harish G. Ramaswamy",2018,NeurIPS2018,-999
Gaussian Process Conditional Density Estimation,"Vincent Dutordoir, Hugh Salimbeni, James Hensman, Marc Deisenroth",2018,NeurIPS2018,-999
Deep Network for the Integrated 3D Sensing of Multiple People in Natural Images,"Andrei Zanfir, Elisabeta Marinoiu, Mihai Zanfir, Alin-Ionut Popa, Cristian Sminchisescu",2018,NeurIPS2018,-999
Learning Attentional Communication for Multi-Agent Cooperation,"Jiechuan Jiang, Zongqing Lu",2018,NeurIPS2018,-999
Speaker-Follower Models for Vision-and-Language Navigation,"Daniel Fried, Ronghang Hu, Volkan Cirik, Anna Rohrbach, Jacob Andreas, Louis-Philippe Morency, Taylor Berg-Kirkpatrick, Kate Saenko, Dan Klein, Trevor Darrell",2018,NeurIPS2018,-999
Training DNNs with Hybrid Block Floating Point,"Mario Drumond, Tao LIN, Martin Jaggi, Babak Falsafi",2018,NeurIPS2018,-999
Coupled Variational Bayes via Optimization Embedding,"Bo Dai, Hanjun Dai, Niao He, Weiyang Liu, Zhen Liu, Jianshu Chen, Lin Xiao, Le Song",2018,NeurIPS2018,-999
Multi-domain Causal Structure Learning in Linear Systems,"AmirEmad Ghassami, Negar Kiyavash, Biwei Huang, Kun Zhang",2018,NeurIPS2018,-999
Policy Optimization via Importance Sampling,"Alberto Maria Metelli, Matteo Papini, Francesco Faccio, Marcello Restelli",2018,NeurIPS2018,-999
Task-Driven Convolutional Recurrent Models of the Visual System,"Aran Nayebi, Daniel Bear, Jonas Kubilius, Kohitij Kar, Surya Ganguli, David Sussillo, James J. DiCarlo, Daniel L. Yamins",2018,NeurIPS2018,-999
Contrastive Learning from Pairwise Measurements,"Yi Chen, Zhuoran Yang, Yuchen Xie, Zhaoran Wang",2018,NeurIPS2018,-999
Regret Bounds for Online Portfolio Selection with a Cardinality Constraint,"Shinji Ito, Daisuke Hatano, Hanna Sumita, Akihiro Yabe, Takuro Fukunaga, Naonori Kakimura, Ken-Ichi Kawarabayashi",2018,NeurIPS2018,-999
Hunting for Discriminatory Proxies in Linear Regression Models,"Samuel Yeom, Anupam Datta, Matt Fredrikson",2018,NeurIPS2018,-999
Entropy and mutual information in models of deep neural networks,"Marylou Gabrié, Andre Manoel, Clément Luneau, jean barbier, Nicolas Macris, Florent Krzakala, Lenka Zdeborová",2018,NeurIPS2018,-999
Paraphrasing Complex Network: Network Compression via Factor Transfer,"Jangho Kim, Seonguk Park, Nojun Kwak",2018,NeurIPS2018,-999
A Simple Cache Model for Image Recognition,Emin Orhan,2018,NeurIPS2018,-999
Learning Attractor Dynamics for Generative Memory,"Yan Wu, Gregory Wayne, Karol Gregor, Timothy Lillicrap",2018,NeurIPS2018,-999
Quadrature-based features for kernel approximation,"Marina Munkhoeva, Yermek Kapushev, Evgeny Burnaev, Ivan Oseledets",2018,NeurIPS2018,-999
Efficient Algorithms for Non-convex Isotonic Regression through Submodular Optimization,Francis Bach,2018,NeurIPS2018,-999
Deep Neural Nets with Interpolating Function as Output Activation,"Bao Wang, Xiyang Luo, Zhen Li, Wei Zhu, Zuoqiang Shi, Stanley Osher",2018,NeurIPS2018,-999
Where Do You Think You're Going?: Inferring Beliefs about Dynamics from Behavior,"Sid Reddy, Anca Dragan, Sergey Levine",2018,NeurIPS2018,-999
Image Inpainting via Generative Multi-column Convolutional Neural Networks,"Yi Wang, Xin Tao, Xiaojuan Qi, Xiaoyong Shen, Jiaya Jia",2018,NeurIPS2018,-999
Clustering Redemption–Beyond the Impossibility of Kleinberg’s Axioms,"Vincent Cohen-Addad, Varun Kanade, Frederik Mallmann-Trenn",2018,NeurIPS2018,-999
A Statistical Recurrent Model on the Manifold of Symmetric Positive Definite Matrices,"Rudrasis Chakraborty, Chun-Hao Yang, Xingjian Zhen, Monami Banerjee, Derek Archer, David Vaillancourt, Vikas Singh, Baba Vemuri",2018,NeurIPS2018,-999
Nearly tight sample complexity bounds for learning mixtures of Gaussians via sample compression schemes,"Hassan Ashtiani, Shai Ben-David, Nicholas Harvey, Christopher Liaw, Abbas Mehrabian, Yaniv Plan",2018,NeurIPS2018,-999
Object-Oriented Dynamics Predictor,"Guangxiang Zhu, Zhiao Huang, Chongjie Zhang",2018,NeurIPS2018,-999
Fast Rates of ERM and Stochastic Approximation: Adaptive to Error Bound Conditions,"Mingrui Liu, Xiaoxuan Zhang, Lijun Zhang, Rong Jin, Tianbao Yang",2018,NeurIPS2018,-999
Adversarial Multiple Source Domain Adaptation,"Han Zhao, Shanghang Zhang, Guanhang Wu, José M. F. Moura, Joao P. Costeira, Geoffrey J. Gordon",2018,NeurIPS2018,-999
To Trust Or Not To Trust A Classifier,"Heinrich Jiang, Been Kim, Melody Guan, Maya Gupta",2018,NeurIPS2018,-999
Deep Reinforcement Learning of Marked Temporal Point Processes,"Utkarsh Upadhyay, Abir De, Manuel Gomez Rodriguez",2018,NeurIPS2018,-999
"Learning to Play With Intrinsically-Motivated, Self-Aware Agents","Nick Haber, Damian Mrowca, Stephanie Wang, Li F. Fei-Fei, Daniel L. Yamins",2018,NeurIPS2018,-999
Distributed Learning without Distress: Privacy-Preserving Empirical Risk Minimization,"Bargav Jayaraman, Lingxiao Wang, David Evans, Quanquan Gu",2018,NeurIPS2018,-999
Continuous-time Value Function Approximation in Reproducing Kernel Hilbert Spaces,"Motoya Ohnishi, Masahiro Yukawa, Mikael Johansson, Masashi Sugiyama",2018,NeurIPS2018,-999
Hybrid Knowledge Routed Modules for Large-scale Object Detection,"ChenHan Jiang, Hang Xu, Xiaodan Liang, Liang Lin",2018,NeurIPS2018,-999
Supervising Unsupervised Learning,"Vikas Garg, Adam T. Kalai",2018,NeurIPS2018,-999
"Overlapping Clustering Models, and One (class) SVM to Bind Them All","Xueyu Mao, Purnamrita Sarkar, Deepayan Chakrabarti",2018,NeurIPS2018,-999
BRITS: Bidirectional Recurrent Imputation for Time Series,"Wei Cao, Dong Wang, Jian Li, Hao Zhou, Lei Li, Yitan Li",2018,NeurIPS2018,-999
Improving Online Algorithms via ML Predictions,"Manish Purohit, Zoya Svitkina, Ravi Kumar",2018,NeurIPS2018,-999
Learning Latent Subspaces in Variational Autoencoders,"Jack Klys, Jake Snell, Richard Zemel",2018,NeurIPS2018,-999
VideoCapsuleNet: A Simplified Network for Action Detection,"Kevin Duarte, Yogesh Rawat, Mubarak Shah",2018,NeurIPS2018,-999
Causal Inference via Kernel Deviance Measures,"Jovana Mitrovic, Dino Sejdinovic, Yee Whye Teh",2018,NeurIPS2018,-999
"Sequential Attend, Infer, Repeat: Generative Modelling of Moving Objects","Adam Kosiorek, Hyunjik Kim, Yee Whye Teh, Ingmar Posner",2018,NeurIPS2018,-999
Learning with SGD and Random Features,"Luigi Carratino, Alessandro Rudi, Lorenzo Rosasco",2018,NeurIPS2018,-999
